'CardName', 'Timespan', 'Edition', 'Current Price', 'Minimum in Epoch', 'Date of Epoch Min', 'Percent change Current Price from Epoch Min', 'Standard Dev'
Birds of Paradise,ALL_TIME,LEB,2199.99,197.24,2013-05-16 19:00:00,1015.39,557.047
Birds of Paradise,ONE_MONTH,5ED,17.75,17.75,2021-07-02 01:16:20,0.0,0.794
Birds of Paradise,THREE_MONTHS,5ED,17.75,17.75,2021-07-02 01:16:20,0.0,1.675
Birds of Paradise,ONE_YEAR,5ED,17.75,8.14,2020-08-29 01:14:08,118.06,6.076
Birds of Paradise,TWO_YEARS,5ED,17.75,7.49,2020-03-24 02:16:35,136.98,4.858
Birds of Paradise,ALL_TIME,5ED,17.75,3.78,2014-02-07 18:00:00,369.58,3.4
Birds of Paradise,ONE_MONTH,3ED,37.99,36.99,2021-07-02 01:16:36,2.7,0.512
Birds of Paradise,THREE_MONTHS,3ED,37.99,36.99,2021-07-02 01:16:36,2.7,4.085
Birds of Paradise,ONE_YEAR,3ED,37.99,12.96,2020-07-23 01:15:08,193.13,22.167
Birds of Paradise,TWO_YEARS,3ED,37.99,10.3,2020-04-22 01:14:30,268.83,18.657
Birds of Paradise,ALL_TIME,3ED,37.99,3.59,2014-02-08 18:00:00,958.22,11.143
Birds of Paradise,ONE_MONTH,8ED,17.85,15.5,2021-06-23 01:15:04,15.16,1.121
Birds of Paradise,THREE_MONTHS,8ED,17.85,12.11,2021-04-11 01:14:13,47.4,2.42
Birds of Paradise,ONE_YEAR,8ED,17.85,9.8,2020-08-08 01:14:54,82.14,2.349
Birds of Paradise,TWO_YEARS,8ED,17.85,7.55,2020-04-09 01:12:55,136.42,2.293
Birds of Paradise,ALL_TIME,8ED,17.85,3.5,2013-11-28 18:00:00,410.0,2.718
Birds of Paradise,ONE_MONTH,M11,13.14,11.59,2021-06-09 01:12:39,13.37,0.798
Birds of Paradise,THREE_MONTHS,M11,13.14,10.41,2021-04-23 01:12:03,26.22,0.816
Birds of Paradise,ONE_YEAR,M11,13.14,6.99,2020-12-22 01:16:41,87.98,2.041
Birds of Paradise,TWO_YEARS,M11,13.14,6.57,2020-04-06 01:11:47,100.0,1.588
Birds of Paradise,ALL_TIME,M11,13.14,2.97,2014-01-06 18:00:00,342.42,1.909
Shallow Grave,ONE_MONTH,MIR,41.4,41.2,2021-06-30 01:15:27,0.49,0.91
Shallow Grave,THREE_MONTHS,MIR,41.4,41.2,2021-06-30 01:15:27,0.49,3.122
Shallow Grave,ONE_YEAR,MIR,41.4,9.49,2020-07-09 01:13:53,336.25,16.446
Shallow Grave,TWO_YEARS,MIR,41.4,7.2,2020-04-09 01:11:08,475.0,15.907
Shallow Grave,ALL_TIME,MIR,41.4,2.41,2012-06-10 19:00:00,1617.84,9.849
Mox Opal,ONE_MONTH,2XM,49.07,47.5,2021-06-17 01:11:22,3.31,0.467
Mox Opal,THREE_MONTHS,2XM,49.07,46.56,2021-04-23 01:10:33,5.39,0.8
Mox Opal,ONE_YEAR,2XM,49.07,32.54,2020-07-28 01:29:32,50.8,5.089
Mox Opal,TWO_YEARS,2XM,49.07,32.54,2020-07-28 01:29:32,50.8,5.089
Mox Opal,ALL_TIME,2XM,49.07,32.54,2020-07-28 01:29:32,50.8,5.089
Mox Opal,ONE_MONTH,2XM,49.07,47.5,2021-06-17 01:11:22,3.31,0.467
Mox Opal,THREE_MONTHS,2XM,49.07,46.56,2021-04-23 01:10:33,5.39,0.8
Mox Opal,ONE_YEAR,2XM,49.07,32.54,2020-07-28 01:29:32,50.8,5.089
Mox Opal,TWO_YEARS,2XM,49.07,32.54,2020-07-28 01:29:32,50.8,5.089
Mox Opal,ALL_TIME,2XM,49.07,32.54,2020-07-28 01:29:32,50.8,5.089
Mox Opal,ONE_MONTH,MM2,51.01,51.01,2021-07-02 01:13:31,0.0,1.132
Mox Opal,THREE_MONTHS,MM2,51.01,50.0,2021-04-10 01:12:58,2.02,1.175
Mox Opal,ONE_YEAR,MM2,51.01,40.44,2020-12-10 01:22:49,26.14,5.251
Mox Opal,TWO_YEARS,MM2,51.01,40.44,2020-12-10 01:22:49,26.14,25.472
Mox Opal,ALL_TIME,MM2,51.01,34.99,2015-11-04 18:00:00,45.78,26.361
Mox Opal,ONE_MONTH,SOM,54.83,53.66,2021-06-20 01:13:53,2.18,0.451
Mox Opal,THREE_MONTHS,SOM,54.83,50.0,2021-04-13 01:13:15,9.66,1.355
Mox Opal,ONE_YEAR,SOM,54.83,40.0,2020-11-25 01:11:32,37.07,5.59
Mox Opal,TWO_YEARS,SOM,54.83,40.0,2020-11-25 01:11:32,37.07,24.318
Mox Opal,ALL_TIME,SOM,54.83,11.1,2012-08-29 19:00:00,393.96,26.643
Mox Opal,ONE_MONTH,SOM,54.83,53.66,2021-06-20 01:13:53,2.18,0.451
Mox Opal,THREE_MONTHS,SOM,54.83,50.0,2021-04-13 01:13:15,9.66,1.355
Mox Opal,ONE_YEAR,SOM,54.83,40.0,2020-11-25 01:11:32,37.07,5.59
Mox Opal,TWO_YEARS,SOM,54.83,40.0,2020-11-25 01:11:32,37.07,24.318
Mox Opal,ALL_TIME,SOM,54.83,11.1,2012-08-29 19:00:00,393.96,26.643
Force of Will,ONE_MONTH,ALL,123.75,123.75,2021-07-02 01:16:23,0.0,2.101
Force of Will,THREE_MONTHS,ALL,123.75,123.75,2021-07-02 01:16:23,0.0,7.226
Force of Will,ONE_YEAR,ALL,123.75,93.03,2020-12-18 01:15:17,33.02,16.401
Force of Will,TWO_YEARS,ALL,123.75,85.57,2020-01-11 01:09:22,44.62,14.749
Force of Will,ALL_TIME,ALL,123.75,64.33,2012-06-19 19:00:00,92.37,16.546
Force of Will,ONE_MONTH,ALL,123.75,123.75,2021-07-02 01:16:23,0.0,2.101
Force of Will,THREE_MONTHS,ALL,123.75,123.75,2021-07-02 01:16:23,0.0,7.226
Force of Will,ONE_YEAR,ALL,123.75,93.03,2020-12-18 01:15:17,33.02,16.401
Force of Will,TWO_YEARS,ALL,123.75,85.57,2020-01-11 01:09:22,44.62,14.749
Force of Will,ALL_TIME,ALL,123.75,64.33,2012-06-19 19:00:00,92.37,16.546
Force of Will,ONE_MONTH,EMA,119.97,119.97,2021-07-02 01:13:13,0.0,2.117
Force of Will,THREE_MONTHS,EMA,119.97,119.97,2021-07-02 01:13:13,0.0,5.021
Force of Will,ONE_YEAR,EMA,119.97,89.97,2020-11-27 01:23:44,33.34,16.907
Force of Will,TWO_YEARS,EMA,119.97,89.97,2020-11-27 01:23:44,33.34,14.555
Force of Will,ALL_TIME,EMA,119.97,78.37,2017-10-19 01:23:53,53.08,19.348
Force of Will,ONE_MONTH,EMA,119.97,119.97,2021-07-02 01:13:13,0.0,2.117
Force of Will,THREE_MONTHS,EMA,119.97,119.97,2021-07-02 01:13:13,0.0,5.021
Force of Will,ONE_YEAR,EMA,119.97,89.97,2020-11-27 01:23:44,33.34,16.907
Force of Will,TWO_YEARS,EMA,119.97,89.97,2020-11-27 01:23:44,33.34,14.555
Force of Will,ALL_TIME,EMA,119.97,78.37,2017-10-19 01:23:53,53.08,19.348
Force of Will,ONE_MONTH,2XM,118.7,118.7,2021-07-01 01:11:45,0.0,4.054
Force of Will,THREE_MONTHS,2XM,118.7,118.7,2021-07-01 01:11:45,0.0,6.736
Force of Will,ONE_YEAR,2XM,118.7,84.52,2020-11-26 01:31:40,40.44,18.141
Force of Will,TWO_YEARS,2XM,118.7,84.52,2020-11-26 01:31:40,40.44,18.141
Force of Will,ALL_TIME,2XM,118.7,84.52,2020-11-26 01:31:40,40.44,18.141
Craterhoof Behemoth,ONE_MONTH,JMP,50.54,50.54,2021-07-02 01:12:02,0.0,0.996
Craterhoof Behemoth,THREE_MONTHS,JMP,50.54,50.54,2021-07-02 01:12:02,0.0,3.567
Craterhoof Behemoth,ONE_YEAR,JMP,50.54,37.72,2020-07-19 01:32:29,33.99,8.175
Craterhoof Behemoth,TWO_YEARS,JMP,50.54,37.72,2020-07-19 01:32:29,33.99,8.015
Craterhoof Behemoth,ALL_TIME,JMP,50.54,37.72,2020-07-19 01:32:29,33.99,8.015
Craterhoof Behemoth,ONE_MONTH,MM3,55.3,55.0,2021-06-21 01:12:12,0.55,1.807
Craterhoof Behemoth,THREE_MONTHS,MM3,55.3,55.0,2021-06-21 01:12:12,0.55,7.614
Craterhoof Behemoth,ONE_YEAR,MM3,55.3,42.88,2020-11-27 01:24:45,28.96,9.994
Craterhoof Behemoth,TWO_YEARS,MM3,55.3,33.19,2019-11-28 01:21:57,66.62,10.485
Craterhoof Behemoth,ALL_TIME,MM3,55.3,10.0,2017-04-22 19:00:00,453.0,16.57
Craterhoof Behemoth,ONE_MONTH,AVR,53.13,52.12,2021-07-02 01:14:11,1.94,1.906
Craterhoof Behemoth,THREE_MONTHS,AVR,53.13,52.12,2021-07-02 01:14:11,1.94,7.609
Craterhoof Behemoth,ONE_YEAR,AVR,53.13,43.3,2020-11-27 01:11:22,22.7,9.457
Craterhoof Behemoth,TWO_YEARS,AVR,53.13,32.99,2019-08-27 01:05:33,61.05,10.762
Craterhoof Behemoth,ALL_TIME,AVR,53.13,2.18,2012-07-27 19:00:00,2337.16,15.545
Marsh Flats,ONE_MONTH,SLD,48.99,45.48,2021-06-18 01:11:14,7.72,1.73
Marsh Flats,THREE_MONTHS,SLD,48.99,45.48,2021-06-18 01:11:14,7.72,3.672
Marsh Flats,ONE_YEAR,SLD,48.99,35.97,2020-09-04 01:28:12,36.2,5.725
Marsh Flats,TWO_YEARS,SLD,48.99,35.97,2020-09-04 01:28:12,36.2,10.766
Marsh Flats,ALL_TIME,SLD,48.99,35.97,2020-09-04 01:28:12,36.2,10.766
Marsh Flats,ONE_MONTH,MM3,35.73,35.33,2021-07-01 01:12:14,1.13,2.059
Marsh Flats,THREE_MONTHS,MM3,35.73,35.33,2021-07-01 01:12:14,1.13,3.767
Marsh Flats,ONE_YEAR,MM3,35.73,35.33,2021-07-01 01:12:14,1.13,3.591
Marsh Flats,TWO_YEARS,MM3,35.73,32.4,2020-03-31 01:24:11,10.28,4.13
Marsh Flats,ALL_TIME,MM3,35.73,23.76,2017-03-15 19:00:00,50.38,5.919
Marsh Flats,ONE_MONTH,ZEN,40.84,40.84,2021-07-02 01:14:32,0.0,0.759
Marsh Flats,THREE_MONTHS,ZEN,40.84,40.84,2021-07-02 01:14:32,0.0,2.13
Marsh Flats,ONE_YEAR,ZEN,40.84,35.7,2020-11-27 01:11:55,14.4,3.505
Marsh Flats,TWO_YEARS,ZEN,40.84,34.39,2020-04-14 01:05:42,18.76,3.65
Marsh Flats,ALL_TIME,ZEN,40.84,10.02,2012-08-26 19:00:00,307.58,9.066
Marsh Flats,ONE_MONTH,MH2,26.62,23.0,2021-06-19 01:12:06,15.74,2.345
Marsh Flats,THREE_MONTHS,MH2,26.62,23.0,2021-06-19 01:12:06,15.74,7.845
Marsh Flats,ONE_YEAR,MH2,26.62,23.0,2021-06-19 01:12:06,15.74,7.845
Marsh Flats,TWO_YEARS,MH2,26.62,23.0,2021-06-19 01:12:06,15.74,7.845
Marsh Flats,ALL_TIME,MH2,26.62,23.0,2021-06-19 01:12:06,15.74,7.845
Marsh Flats,ONE_MONTH,MH2,26.62,23.0,2021-06-19 01:12:06,15.74,2.345
Marsh Flats,THREE_MONTHS,MH2,26.62,23.0,2021-06-19 01:12:06,15.74,7.845
Marsh Flats,ONE_YEAR,MH2,26.62,23.0,2021-06-19 01:12:06,15.74,7.845
Marsh Flats,TWO_YEARS,MH2,26.62,23.0,2021-06-19 01:12:06,15.74,7.845
Marsh Flats,ALL_TIME,MH2,26.62,23.0,2021-06-19 01:12:06,15.74,7.845
Marsh Flats,ONE_MONTH,MH2,26.62,23.0,2021-06-19 01:12:06,15.74,2.345
Marsh Flats,THREE_MONTHS,MH2,26.62,23.0,2021-06-19 01:12:06,15.74,7.845
Marsh Flats,ONE_YEAR,MH2,26.62,23.0,2021-06-19 01:12:06,15.74,7.845
Marsh Flats,TWO_YEARS,MH2,26.62,23.0,2021-06-19 01:12:06,15.74,7.845
Marsh Flats,ALL_TIME,MH2,26.62,23.0,2021-06-19 01:12:06,15.74,7.845
Marsh Flats,ONE_MONTH,ZNE,45.49,45.1,2021-06-27 01:11:36,0.86,1.049
Marsh Flats,THREE_MONTHS,ZNE,45.49,45.1,2021-06-27 01:11:36,0.86,2.953
Marsh Flats,ONE_YEAR,ZNE,45.49,35.33,2020-09-26 01:25:05,28.76,6.819
Marsh Flats,TWO_YEARS,ZNE,45.49,35.33,2020-09-26 01:25:05,28.76,6.819
Marsh Flats,ALL_TIME,ZNE,45.49,35.33,2020-09-26 01:25:05,28.76,6.819
Polluted Delta,ONE_MONTH,KTK,54.15,44.99,2021-06-09 01:12:25,20.36,3.196
Polluted Delta,THREE_MONTHS,KTK,54.15,42.39,2021-05-13 01:12:00,27.74,2.701
Polluted Delta,ONE_YEAR,KTK,54.15,26.28,2020-12-23 01:24:38,106.05,8.104
Polluted Delta,TWO_YEARS,KTK,54.15,20.73,2020-03-27 02:20:43,161.22,7.249
Polluted Delta,ALL_TIME,KTK,54.15,13.21,2015-03-16 19:00:00,309.92,6.685
Polluted Delta,ONE_MONTH,ZNE,62.55,59.99,2021-06-09 01:10:46,4.27,2.1
Polluted Delta,THREE_MONTHS,ZNE,62.55,59.33,2021-06-07 01:10:47,5.43,6.594
Polluted Delta,ONE_YEAR,ZNE,62.55,40.69,2020-12-07 01:26:48,53.72,15.848
Polluted Delta,TWO_YEARS,ZNE,62.55,40.69,2020-12-07 01:26:48,53.72,15.848
Polluted Delta,ALL_TIME,ZNE,62.55,40.69,2020-12-07 01:26:48,53.72,15.848
Polluted Delta,ONE_MONTH,ZNE,62.55,59.99,2021-06-09 01:10:46,4.27,2.1
Polluted Delta,THREE_MONTHS,ZNE,62.55,59.33,2021-06-07 01:10:47,5.43,6.594
Polluted Delta,ONE_YEAR,ZNE,62.55,40.69,2020-12-07 01:26:48,53.72,15.848
Polluted Delta,TWO_YEARS,ZNE,62.55,40.69,2020-12-07 01:26:48,53.72,15.848
Polluted Delta,ALL_TIME,ZNE,62.55,40.69,2020-12-07 01:26:48,53.72,15.848
Polluted Delta,ALL_TIME,,298.91,189.99,2013-04-24 19:00:00,57.33,26.589
Polluted Delta,ONE_MONTH,ONS,109.5,96.77,2021-06-17 01:14:37,13.15,3.624
Polluted Delta,THREE_MONTHS,ONS,109.5,96.77,2021-06-17 01:14:37,13.15,3.788
Polluted Delta,ONE_YEAR,ONS,109.5,43.24,2020-07-15 01:11:16,153.24,25.641
Polluted Delta,TWO_YEARS,ONS,109.5,38.67,2020-06-10 01:10:22,183.17,21.278
Polluted Delta,ALL_TIME,ONS,109.5,31.99,2017-03-06 18:00:00,242.29,22.534
"Urza, Lord High Artificer",ONE_MONTH,MH1,69.84,47.29,2021-06-15 01:11:21,47.68,8.012
"Urza, Lord High Artificer",THREE_MONTHS,MH1,69.84,41.34,2021-04-14 01:11:52,68.94,7.028
"Urza, Lord High Artificer",ONE_YEAR,MH1,69.84,34.99,2020-11-13 01:34:04,99.6,5.447
"Urza, Lord High Artificer",TWO_YEARS,MH1,69.84,31.5,2020-02-06 01:29:24,121.71,5.371
"Urza, Lord High Artificer",ALL_TIME,MH1,69.84,31.5,2020-02-06 01:29:24,121.71,5.806
Prismatic Vista,ONE_MONTH,MH1,35.5,34.99,2021-06-12 01:11:18,1.46,0.485
Prismatic Vista,THREE_MONTHS,MH1,35.5,33.89,2021-05-03 01:10:37,4.75,0.763
Prismatic Vista,ONE_YEAR,MH1,35.5,24.99,2020-12-12 01:30:29,42.06,3.646
Prismatic Vista,TWO_YEARS,MH1,35.5,22.42,2020-03-30 01:29:32,58.34,3.635
Prismatic Vista,ALL_TIME,MH1,35.5,17.84,2019-06-09 01:31:45,98.99,3.71
Prismatic Vista,ONE_MONTH,ZNE,44.16,44.16,2021-07-01 01:11:30,0.0,0.617
Prismatic Vista,THREE_MONTHS,ZNE,44.16,44.16,2021-07-01 01:11:30,0.0,1.719
Prismatic Vista,ONE_YEAR,ZNE,44.16,32.5,2020-11-26 01:25:21,35.88,8.763
Prismatic Vista,TWO_YEARS,ZNE,44.16,32.5,2020-11-26 01:25:21,35.88,8.763
Prismatic Vista,ALL_TIME,ZNE,44.16,32.5,2020-11-26 01:25:21,35.88,8.763
Arid Mesa,ONE_MONTH,ZEN,40.95,40.95,2021-07-02 01:14:32,0.0,1.161
Arid Mesa,THREE_MONTHS,ZEN,40.95,40.95,2021-07-02 01:14:32,0.0,2.331
Arid Mesa,ONE_YEAR,ZEN,40.95,34.81,2020-12-21 01:11:52,17.64,3.973
Arid Mesa,TWO_YEARS,ZEN,40.95,31.0,2020-04-10 01:05:59,32.1,4.141
Arid Mesa,ALL_TIME,ZEN,40.95,10.15,2012-08-24 19:00:00,303.45,10.643
Arid Mesa,ONE_MONTH,ZEN,40.95,40.95,2021-07-02 01:14:32,0.0,1.161
Arid Mesa,THREE_MONTHS,ZEN,40.95,40.95,2021-07-02 01:14:32,0.0,2.331
Arid Mesa,ONE_YEAR,ZEN,40.95,34.81,2020-12-21 01:11:52,17.64,3.973
Arid Mesa,TWO_YEARS,ZEN,40.95,31.0,2020-04-10 01:05:59,32.1,4.141
Arid Mesa,ALL_TIME,ZEN,40.95,10.15,2012-08-24 19:00:00,303.45,10.643
Arid Mesa,ONE_MONTH,MM3,36.97,36.97,2021-07-02 01:12:44,0.0,1.902
Arid Mesa,THREE_MONTHS,MM3,36.97,36.97,2021-07-02 01:12:44,0.0,2.809
Arid Mesa,ONE_YEAR,MM3,36.97,36.2,2021-01-02 01:25:23,2.13,2.858
Arid Mesa,TWO_YEARS,MM3,36.97,31.91,2020-03-26 02:23:28,15.86,3.865
Arid Mesa,ALL_TIME,MM3,36.97,27.23,2017-03-17 19:00:00,35.77,5.53
Arid Mesa,ONE_MONTH,SLD,44.56,44.56,2021-07-01 01:11:28,0.0,1.623
Arid Mesa,THREE_MONTHS,SLD,44.56,44.56,2021-07-01 01:11:28,0.0,2.284
Arid Mesa,ONE_YEAR,SLD,44.56,34.26,2020-09-04 01:28:12,30.06,4.738
Arid Mesa,TWO_YEARS,SLD,44.56,34.26,2020-09-04 01:28:12,30.06,9.462
Arid Mesa,ALL_TIME,SLD,44.56,34.26,2020-09-04 01:28:12,30.06,9.462
Arid Mesa,ONE_MONTH,ZNE,43.5,43.5,2021-07-02 01:11:54,0.0,1.822
Arid Mesa,THREE_MONTHS,ZNE,43.5,43.5,2021-07-02 01:11:54,0.0,2.539
Arid Mesa,ONE_YEAR,ZNE,43.5,34.0,2020-09-26 01:25:05,27.94,7.143
Arid Mesa,TWO_YEARS,ZNE,43.5,34.0,2020-09-26 01:25:05,27.94,7.143
Arid Mesa,ALL_TIME,ZNE,43.5,34.0,2020-09-26 01:25:05,27.94,7.143
Arid Mesa,ONE_MONTH,MH2,25.0,24.0,2021-06-14 01:11:25,4.17,2.065
Arid Mesa,THREE_MONTHS,MH2,25.0,24.0,2021-06-14 01:11:25,4.17,5.644
Arid Mesa,ONE_YEAR,MH2,25.0,24.0,2021-06-14 01:11:25,4.17,5.644
Arid Mesa,TWO_YEARS,MH2,25.0,24.0,2021-06-14 01:11:25,4.17,5.644
Arid Mesa,ALL_TIME,MH2,25.0,24.0,2021-06-14 01:11:25,4.17,5.644
Arid Mesa,ONE_MONTH,MH2,25.0,24.0,2021-06-14 01:11:25,4.17,2.065
Arid Mesa,THREE_MONTHS,MH2,25.0,24.0,2021-06-14 01:11:25,4.17,5.644
Arid Mesa,ONE_YEAR,MH2,25.0,24.0,2021-06-14 01:11:25,4.17,5.644
Arid Mesa,TWO_YEARS,MH2,25.0,24.0,2021-06-14 01:11:25,4.17,5.644
Arid Mesa,ALL_TIME,MH2,25.0,24.0,2021-06-14 01:11:25,4.17,5.644
Wasteland,ONE_MONTH,SLD,27.25,27.25,2021-07-01 01:11:37,0.0,0.636
Wasteland,THREE_MONTHS,SLD,27.25,27.25,2021-07-01 01:11:37,0.0,0.636
Wasteland,ONE_YEAR,SLD,27.25,27.25,2021-07-01 01:11:37,0.0,0.636
Wasteland,TWO_YEARS,SLD,27.25,27.25,2021-07-01 01:11:37,0.0,0.636
Wasteland,ALL_TIME,SLD,27.25,27.25,2021-07-01 01:11:37,0.0,0.636
Wasteland,ALL_TIME,,225.8,99.11,2013-04-24 19:00:00,127.83,82.532
Wasteland,ONE_MONTH,EMA,33.0,32.58,2021-06-21 01:12:35,1.29,0.351
Wasteland,THREE_MONTHS,EMA,33.0,32.58,2021-06-21 01:12:35,1.29,0.878
Wasteland,ONE_YEAR,EMA,33.0,26.38,2021-01-01 01:24:34,25.09,2.656
Wasteland,TWO_YEARS,EMA,33.0,26.38,2021-01-01 01:24:34,25.09,5.044
Wasteland,ALL_TIME,EMA,33.0,25.64,2018-02-05 01:21:33,28.71,6.542
Wasteland,ONE_MONTH,ZNE,35.0,35.0,2021-06-20 01:11:32,0.0,0.404
Wasteland,THREE_MONTHS,ZNE,35.0,35.0,2021-06-20 01:11:32,0.0,2.085
Wasteland,ONE_YEAR,ZNE,35.0,25.01,2020-11-27 01:25:07,39.94,6.794
Wasteland,TWO_YEARS,ZNE,35.0,25.01,2020-11-27 01:25:07,39.94,6.794
Wasteland,ALL_TIME,ZNE,35.0,25.01,2020-11-27 01:25:07,39.94,6.794
Wasteland,ONE_MONTH,ZNE,35.0,35.0,2021-06-20 01:11:32,0.0,0.404
Wasteland,THREE_MONTHS,ZNE,35.0,35.0,2021-06-20 01:11:32,0.0,2.085
Wasteland,ONE_YEAR,ZNE,35.0,25.01,2020-11-27 01:25:07,39.94,6.794
Wasteland,TWO_YEARS,ZNE,35.0,25.01,2020-11-27 01:25:07,39.94,6.794
Wasteland,ALL_TIME,ZNE,35.0,25.01,2020-11-27 01:25:07,39.94,6.794
Wasteland,ALL_TIME,,284.99,284.99,2015-04-07 19:00:00,0.0,37.15
Wasteland,ONE_MONTH,TMP,38.97,38.74,2021-06-29 01:15:35,0.59,0.865
Wasteland,THREE_MONTHS,TMP,38.97,38.74,2021-06-29 01:15:35,0.59,2.026
Wasteland,ONE_YEAR,TMP,38.97,31.99,2021-01-11 01:14:13,21.82,3.956
Wasteland,TWO_YEARS,TMP,38.97,31.2,2020-05-06 01:12:09,24.9,4.831
Wasteland,ALL_TIME,TMP,38.97,30.45,2017-11-05 01:10:39,27.98,19.312
Wasteland,ONE_MONTH,SLD,27.25,27.25,2021-07-01 01:11:37,0.0,0.636
Wasteland,THREE_MONTHS,SLD,27.25,27.25,2021-07-01 01:11:37,0.0,0.636
Wasteland,ONE_YEAR,SLD,27.25,27.25,2021-07-01 01:11:37,0.0,0.636
Wasteland,TWO_YEARS,SLD,27.25,27.25,2021-07-01 01:11:37,0.0,0.636
Wasteland,ALL_TIME,SLD,27.25,27.25,2021-07-01 01:11:37,0.0,0.636
Wasteland,ALL_TIME,,225.8,99.11,2013-04-24 19:00:00,127.83,82.532
Wasteland,ONE_MONTH,EMA,33.0,32.58,2021-06-21 01:12:35,1.29,0.351
Wasteland,THREE_MONTHS,EMA,33.0,32.58,2021-06-21 01:12:35,1.29,0.878
Wasteland,ONE_YEAR,EMA,33.0,26.38,2021-01-01 01:24:34,25.09,2.656
Wasteland,TWO_YEARS,EMA,33.0,26.38,2021-01-01 01:24:34,25.09,5.044
Wasteland,ALL_TIME,EMA,33.0,25.64,2018-02-05 01:21:33,28.71,6.542
Wasteland,ONE_MONTH,ZNE,35.0,35.0,2021-06-20 01:11:32,0.0,0.404
Wasteland,THREE_MONTHS,ZNE,35.0,35.0,2021-06-20 01:11:32,0.0,2.085
Wasteland,ONE_YEAR,ZNE,35.0,25.01,2020-11-27 01:25:07,39.94,6.794
Wasteland,TWO_YEARS,ZNE,35.0,25.01,2020-11-27 01:25:07,39.94,6.794
Wasteland,ALL_TIME,ZNE,35.0,25.01,2020-11-27 01:25:07,39.94,6.794
Wasteland,ONE_MONTH,ZNE,35.0,35.0,2021-06-20 01:11:32,0.0,0.404
Wasteland,THREE_MONTHS,ZNE,35.0,35.0,2021-06-20 01:11:32,0.0,2.085
Wasteland,ONE_YEAR,ZNE,35.0,25.01,2020-11-27 01:25:07,39.94,6.794
Wasteland,TWO_YEARS,ZNE,35.0,25.01,2020-11-27 01:25:07,39.94,6.794
Wasteland,ALL_TIME,ZNE,35.0,25.01,2020-11-27 01:25:07,39.94,6.794
Wasteland,ALL_TIME,,284.99,284.99,2015-04-07 19:00:00,0.0,37.15
Wasteland,ONE_MONTH,TMP,38.97,38.74,2021-06-29 01:15:35,0.59,0.865
Wasteland,THREE_MONTHS,TMP,38.97,38.74,2021-06-29 01:15:35,0.59,2.026
Wasteland,ONE_YEAR,TMP,38.97,31.99,2021-01-11 01:14:13,21.82,3.956
Wasteland,TWO_YEARS,TMP,38.97,31.2,2020-05-06 01:12:09,24.9,4.831
Wasteland,ALL_TIME,TMP,38.97,30.45,2017-11-05 01:10:39,27.98,19.312
Stoneforge Mystic,ONE_MONTH,2XM,79.08,41.89,2021-06-09 01:11:00,88.78,14.939
Stoneforge Mystic,THREE_MONTHS,2XM,79.08,38.94,2021-05-22 01:11:18,103.08,11.132
Stoneforge Mystic,ONE_YEAR,2XM,79.08,18.94,2020-07-29 01:29:41,317.53,11.535
Stoneforge Mystic,TWO_YEARS,2XM,79.08,18.94,2020-07-29 01:29:41,317.53,11.535
Stoneforge Mystic,ALL_TIME,2XM,79.08,18.94,2020-07-29 01:29:41,317.53,11.535
Stoneforge Mystic,ONE_MONTH,WWK,78.76,47.99,2021-06-10 01:13:09,64.12,13.69
Stoneforge Mystic,THREE_MONTHS,WWK,78.76,39.42,2021-05-21 01:12:55,99.8,11.841
Stoneforge Mystic,ONE_YEAR,WWK,78.76,23.93,2020-12-25 01:09:31,229.13,11.215
Stoneforge Mystic,TWO_YEARS,WWK,78.76,23.93,2020-12-25 01:09:31,229.13,13.455
Stoneforge Mystic,ALL_TIME,WWK,78.76,7.31,2012-06-14 19:00:00,977.43,13.287
Stoneforge Mystic,ONE_MONTH,WWK,78.76,47.99,2021-06-10 01:13:09,64.12,13.69
Stoneforge Mystic,THREE_MONTHS,WWK,78.76,39.42,2021-05-21 01:12:55,99.8,11.841
Stoneforge Mystic,ONE_YEAR,WWK,78.76,23.93,2020-12-25 01:09:31,229.13,11.215
Stoneforge Mystic,TWO_YEARS,WWK,78.76,23.93,2020-12-25 01:09:31,229.13,13.455
Stoneforge Mystic,ALL_TIME,WWK,78.76,7.31,2012-06-14 19:00:00,977.43,13.287
"Teferi, Hero of Dominaria",ONE_MONTH,SLD,37.89,35.0,2021-06-10 01:11:30,8.26,1.22
"Teferi, Hero of Dominaria",THREE_MONTHS,SLD,37.89,29.54,2021-04-24 01:10:38,28.27,5.912
"Teferi, Hero of Dominaria",ONE_YEAR,SLD,37.89,29.54,2021-04-24 01:10:38,28.27,5.416
"Teferi, Hero of Dominaria",TWO_YEARS,SLD,37.89,29.54,2021-04-24 01:10:38,28.27,5.416
"Teferi, Hero of Dominaria",ALL_TIME,SLD,37.89,29.54,2021-04-24 01:10:38,28.27,5.416
"Teferi, Hero of Dominaria",ONE_MONTH,DOM,35.1,35.1,2021-07-02 01:12:22,0.0,1.646
"Teferi, Hero of Dominaria",THREE_MONTHS,DOM,35.1,32.1,2021-05-05 01:10:57,9.35,2.453
"Teferi, Hero of Dominaria",ONE_YEAR,DOM,35.1,22.48,2020-11-27 01:27:09,56.14,5.064
"Teferi, Hero of Dominaria",TWO_YEARS,DOM,35.1,20.42,2019-10-20 01:26:45,71.89,4.633
"Teferi, Hero of Dominaria",ALL_TIME,DOM,35.1,13.96,2018-04-11 01:22:39,151.43,9.787
